subcode	gender m f	picOrder	picCode jpg	expTrials	picCateg valFatSugFruVeg	picCateg code	valence	arousal	dominance	craving
s033am140498260298	f	3	2038.jpg	14	neu	2	5	1	9	1
s033am140498260298	f	3	8185.jpg	15	pleas	1	9	7	5	1
s033am140498260298	f	3	9423.jpg	16	unpl	3	1	9	1	1
s033am140498260298	f	3	sug_0151.jpg	17	sug	5	9	1	9	1
s033am140498260298	f	3	2045.jpg	18	pleas	1	9	1	9	1
s033am140498260298	f	3	fru_5772.jpg	19	fru	6	9	1	9	1
s033am140498260298	f	3	2579.jpg	20	neu	2	5	1	9	1
s033am140498260298	f	3	fat_0036.jpg	21	fat	4	9	1	9	1
s033am140498260298	f	3	veg_0048.JPG	22	veg	7	5	1	9	1
s033am140498260298	f	3	2683.jpg	23	unpl	3	1	9	1	1
s033am140498260298	f	3	8370.jpg	24	pleas	1	9	9	1	1
s033am140498260298	f	3	2036.jpg	25	neu	2	5	1	9	1
s033am140498260298	f	3	2800.jpg	26	unpl	3	1	9	1	1
s033am140498260298	f	3	fru_5833.JPG	27	fru	6	9	1	9	1
s033am140498260298	f	3	9250.jpg	28	unpl	3	1	9	1	1
s033am140498260298	f	3	veg_0011.JPG	29	veg	7	5	1	9	1
s033am140498260298	f	3	2095.jpg	30	unpl	3	1	9	1	1
s033am140498260298	f	3	sug_0101.jpg	31	sug	5	5	1	9	1
s033am140498260298	f	3	1710.jpg	32	pleas	1	9	1	9	1
s033am140498260298	f	3	sug_0043.jpg	33	sug	5	9	1	9	1
s033am140498260298	f	3	8490.jpg	34	pleas	1	9	9	1	1
s033am140498260298	f	3	fat_0055.jpg	35	fat	4	5	1	9	1
s033am140498260298	f	3	9520.jpg	36	unpl	3	1	1	5	1
s033am140498260298	f	3	2393.jpg	37	neu	2	5	1	9	1
s033am140498260298	f	3	veg_0186.jpg	38	veg	7	5	1	9	1
s033am140498260298	f	3	8496.jpg	39	pleas	1	9	9	1	1
s033am140498260298	f	3	fat_0083.jpg	40	fat	4	9	1	9	1
s033am140498260298	f	3	2411.jpg	41	neu	2	5	1	9	1
s033am140498260298	f	3	veg_0133.jpg	42	veg	7	5	1	9	1
s033am140498260298	f	3	2347.jpg	43	pleas	1	9	1	9	1
s033am140498260298	f	3	2900.jpg	44	unpl	3	1	9	1	1
s033am140498260298	f	3	fru_0553.JPG	45	fru	6	5	1	9	1
s033am140498260298	f	3	9421.jpg	46	unpl	3	1	9	1	1
s033am140498260298	f	3	sug_4011.jpg	47	sug	5	5	1	9	1
s033am140498260298	f	3	2580.jpg	48	neu	2	9	1	9	1
s033am140498260298	f	3	veg_0005.JPG	49	veg	7	5	1	9	1
s033am140498260298	f	3	2390.jpg	50	neu	2	5	1	9	1
s033am140498260298	f	3	fat_0611.jpg	51	fat	4	5	1	9	1
s033am140498260298	f	3	9163.jpg	52	unpl	3	1	9	1	1
s033am140498260298	f	3	sug_0072.jpg	53	sug	5	9	1	9	1
s033am140498260298	f	3	2273.jpg	54	neu	2	5	1	5	1
s033am140498260298	f	3	2703.jpg	55	unpl	3	1	9	1	1
s033am140498260298	f	3	2075.jpg	56	pleas	1	9	1	9	1
s033am140498260298	f	3	fru_5795.JPG	57	fru	6	9	1	9	1
s033am140498260298	f	3	5621.jpg	58	pleas	1	9	9	1	1
s033am140498260298	f	3	2382.jpg	59	neu	2	5	1	9	1
s033am140498260298	f	3	fat_0655.jpg	60	fat	4	5	1	9	1
s033am160998220198	f	3	fru_0190.jpg	1	fru	6	5	1	7	3
s033am160998220198	f	3	2308.jpg	2	neu	2	5	1	9	1
s033am160998220198	f	3	2071.jpg	3	pleas	1	9	1	7	1
s033am160998220198	f	3	veg_0281.jpg	4	veg	7	5	1	9	1
s033am160998220198	f	3	2570.jpg	5	neu	2	7	1	9	1
s033am160998220198	f	3	sug_0112.jpg	6	sug	5	7	1	9	1
s033am160998220198	f	3	8499.jpg	7	pleas	1	7	3	7	1
s033am160998220198	f	3	9254.jpg	8	unpl	3	1	5	3	1
s033am160998220198	f	3	fat_0018.jpg	9	fat	4	7	1	7	3
s033am160998220198	f	3	1722.jpg	10	pleas	1	9	1	9	1
s033am160998220198	f	3	9530.jpg	11	unpl	3	1	5	3	1
s033am160998220198	f	3	2745.1.jpg	12	neu	2	5	1	9	1
s033am160998220198	f	3	fru_0384.jpg	13	fru	6	7	1	9	4
s033am160998220198	f	3	2038.jpg	14	neu	2	5	1	5	1
s033am160998220198	f	3	8185.jpg	15	pleas	1	9	5	8	1
s033am160998220198	f	3	9423.jpg	16	unpl	3	2	4	4	1
s033am160998220198	f	3	sug_0151.jpg	17	sug	5	6	1	9	1
s033am160998220198	f	3	2045.jpg	18	pleas	1	9	1	8	1
s033am160998220198	f	3	fru_5772.jpg	19	fru	6	5	1	9	1
s033am160998220198	f	3	2579.jpg	20	neu	2	5	1	9	1
s033am160998220198	f	3	fat_0036.jpg	21	fat	4	8	1	6	4
s033am160998220198	f	3	veg_0048.JPG	22	veg	7	5	1	4	1
s033am160998220198	f	3	2683.jpg	23	unpl	3	2	5	4	1
s033am160998220198	f	3	8370.jpg	24	pleas	1	7	5	8	1
s033am160998220198	f	3	2036.jpg	25	neu	2	5	1	9	1
s033am160998220198	f	3	2800.jpg	26	unpl	3	1	3	3	1
s033am160998220198	f	3	fru_5833.JPG	27	fru	6	9	3	3	1
s033am160998220198	f	3	9250.jpg	28	unpl	3	1	1	3	1
s033am160998220198	f	3	veg_0011.JPG	29	veg	7	5	1	9	1
s033am160998220198	f	3	2095.jpg	30	unpl	3	2	5	3	1
s033am160998220198	f	3	sug_0101.jpg	31	sug	5	7	1	9	1
s033am160998220198	f	3	1710.jpg	32	pleas	1	9	5	9	1
s033am160998220198	f	3	sug_0043.jpg	33	sug	5	9	1	7	5
s033am160998220198	f	3	8490.jpg	34	pleas	1	9	5	9	1
s033am160998220198	f	3	fat_0055.jpg	35	fat	4	5	1	9	1
s033am160998220198	f	3	9520.jpg	36	unpl	3	4	3	9	1
s033am160998220198	f	3	2393.jpg	37	neu	2	5	1	9	1
s033am160998220198	f	3	veg_0186.jpg	38	veg	7	5	1	9	1
s033am160998220198	f	3	8496.jpg	39	pleas	1	9	5	7	1
s033am160998220198	f	3	fat_0083.jpg	40	fat	4	5	1	9	1
s033am160998220198	f	3	2411.jpg	41	neu	2	5	1	9	1
s033am160998220198	f	3	veg_0133.jpg	42	veg	7	5	1	7	1
s033am160998220198	f	3	2347.jpg	43	pleas	1	9	2	9	1
s033am160998220198	f	3	2900.jpg	44	unpl	3	4	3	7	1
s033am160998220198	f	3	fru_0553.JPG	45	fru	6	6	1	9	1
s033am160998220198	f	3	9421.jpg	46	unpl	3	4	3	5	1
s033am160998220198	f	3	sug_4011.jpg	47	sug	5	8	1	5	3
s033am160998220198	f	3	2580.jpg	48	neu	2	7	1	7	1
s033am160998220198	f	3	veg_0005.JPG	49	veg	7	6	1	9	2
s033am160998220198	f	3	2390.jpg	50	neu	2	5	1	9	1
s033am160998220198	f	3	fat_0611.jpg	51	fat	4	9	2	5	5
s033am160998220198	f	3	9163.jpg	52	unpl	3	3	5	3	1
s033am160998220198	f	3	sug_0072.jpg	53	sug	5	9	2	5	5
s033am160998220198	f	3	2273.jpg	54	neu	2	7	1	7	1
s033am160998220198	f	3	2703.jpg	55	unpl	3	3	4	5	1
s033am160998220198	f	3	2075.jpg	56	pleas	1	7	1	9	1
s033am160998220198	f	3	fru_5795.JPG	57	fru	6	6	1	9	1
s033am160998220198	f	3	5621.jpg	58	pleas	1	9	3	9	1
s033am160998220198	f	3	2382.jpg	59	neu	2	6	1	8	1
s033am160998220198	f	3	fat_0655.jpg	60	fat	4	6	1	9	1
s033am171098260298	f	3	fru_0190.jpg	1	fru	6	5	3	5	1
s033am171098260298	f	3	2308.jpg	2	neu	2	7	1	7	1
s033am171098260298	f	3	2071.jpg	3	pleas	1	9	1	7	1
s033am171098260298	f	3	veg_0281.jpg	4	veg	7	5	5	7	1
s033am171098260298	f	3	2570.jpg	5	neu	2	2	1	9	1
s033am171098260298	f	3	sug_0112.jpg	6	sug	5	7	1	7	3
s033am171098260298	f	3	8499.jpg	7	pleas	1	7	7	5	1
s033am171098260298	f	3	9254.jpg	8	unpl	3	1	7	3	1
s033am171098260298	f	3	fat_0018.jpg	9	fat	4	7	1	7	1
s033am171098260298	f	3	1722.jpg	10	pleas	1	9	1	7	1
s033am171098260298	f	3	9530.jpg	11	unpl	3	1	7	4	1
s033am171098260298	f	3	2745.1.jpg	12	neu	2	5	1	6	1
s033am171098260298	f	3	fru_0384.jpg	13	fru	6	2	1	7	1
s033am171098260298	f	3	2038.jpg	14	neu	2	6	1	7	1
s033am171098260298	f	3	8185.jpg	15	pleas	1	5	9	1	1
s033am171098260298	f	3	9423.jpg	16	unpl	3	2	5	4	1
s033am171098260298	f	3	sug_0151.jpg	17	sug	5	2	2	5	2
s033am171098260298	f	3	2045.jpg	18	pleas	1	9	1	8	1
s033am171098260298	f	3	fru_5772.jpg	19	fru	6	2	1	7	1
s033am171098260298	f	3	2579.jpg	20	neu	2	6	2	4	2
s033am171098260298	f	3	fat_0036.jpg	21	fat	4	7	2	8	4
s033am171098260298	f	3	veg_0048.JPG	22	veg	7	8	1	7	5
s033am171098260298	f	3	2683.jpg	23	unpl	3	2	3	3	1
s033am171098260298	f	3	8370.jpg	24	pleas	1	3	3	3	1
s033am171098260298	f	3	2036.jpg	25	neu	2	3	1	5	1
s033am171098260298	f	3	2800.jpg	26	unpl	3	1	3	2	1
s033am171098260298	f	3	fru_5833.JPG	27	fru	6	7	3	9	5
s033am171098260298	f	3	9250.jpg	28	unpl	3	1	3	5	1
s033am171098260298	f	3	veg_0011.JPG	29	veg	7	3	1	3	1
s033am171098260298	f	3	2095.jpg	30	unpl	3	1	5	2	1
s033am171098260298	f	3	sug_0101.jpg	31	sug	5	9	3	9	4
s033am171098260298	f	3	1710.jpg	32	pleas	1	9	2	9	1
s033am171098260298	f	3	sug_0043.jpg	33	sug	5	9	1	9	5
s033am171098260298	f	3	8490.jpg	34	pleas	1	7	7	4	1
s033am171098260298	f	3	fat_0055.jpg	35	fat	4	6	3	8	3
s033am171098260298	f	3	9520.jpg	36	unpl	3	1	3	3	1
s033am171098260298	f	3	2393.jpg	37	neu	2	5	1	5	1
s033am171098260298	f	3	veg_0186.jpg	38	veg	7	5	1	5	2
s033am171098260298	f	3	8496.jpg	39	pleas	1	9	1	9	1
s033am171098260298	f	3	fat_0083.jpg	40	fat	4	7	1	7	2
s033am171098260298	f	3	2411.jpg	41	neu	2	7	1	9	1
s033am171098260298	f	3	veg_0133.jpg	42	veg	7	5	1	5	1
s033am171098260298	f	3	2347.jpg	43	pleas	1	9	1	7	1
s033am171098260298	f	3	2900.jpg	44	unpl	3	2	1	8	1
s033am171098260298	f	3	fru_0553.JPG	45	fru	6	5	1	5	1
s033am171098260298	f	3	9421.jpg	46	unpl	3	1	2	5	1
s033am171098260298	f	3	sug_4011.jpg	47	sug	5	9	3	9	3
s033am171098260298	f	3	2580.jpg	48	neu	2	5	1	6	1
s033am171098260298	f	3	veg_0005.JPG	49	veg	7	5	1	5	1
s033am171098260298	f	3	2390.jpg	50	neu	2	5	2	5	2
s033am171098260298	f	3	fat_0611.jpg	51	fat	4	7	1	7	4
s033am171098260298	f	3	9163.jpg	52	unpl	3	1	3	3	1
s033am171098260298	f	3	sug_0072.jpg	53	sug	5	9	1	9	4
s033am171098260298	f	3	2273.jpg	54	neu	2	3	2	7	1
s033am171098260298	f	3	2703.jpg	55	unpl	3	9	4	1	1
s033am171098260298	f	3	2075.jpg	56	pleas	1	9	3	6	1
s033am171098260298	f	3	fru_5795.JPG	57	fru	6	7	3	7	3
s033am171098260298	f	3	5621.jpg	58	pleas	1	5	7	3	1
s033am171098260298	f	3	2382.jpg	59	neu	2	7	2	5	1
s033am171098260298	f	3	fat_0655.jpg	60	fat	4	7	1	7	5
s033am220198160998	f	3	fru_0190.jpg	1	fru	6	5	5	5	5
s033am220198160998	f	3	2308.jpg	2	neu	2	7	3	5	1
s033am220198160998	f	3	2071.jpg	3	pleas	1	9	7	6	1
s033am220198160998	f	3	veg_0281.jpg	4	veg	7	7	5	6	5
s033am220198160998	f	3	2570.jpg	5	neu	2	5	5	3	1
s033am220198160998	f	3	sug_0112.jpg	6	sug	5	5	5	3	5
s033am220198160998	f	3	8499.jpg	7	pleas	1	9	7	5	1
s033am220198160998	f	3	9254.jpg	8	unpl	3	1	9	1	1
s033am220198160998	f	3	fat_0018.jpg	9	fat	4	7	5	5	5
s033am220198160998	f	3	1722.jpg	10	pleas	1	9	7	7	1
s033am220198160998	f	3	9530.jpg	11	unpl	3	3	9	1	1
s033am220198160998	f	3	2745.1.jpg	12	neu	2	5	5	3	3
s033am220198160998	f	3	fru_0384.jpg	13	fru	6	9	7	5	7
s033am220198160998	f	3	2038.jpg	14	neu	2	7	5	3	1
s033am220198160998	f	3	8185.jpg	15	pleas	1	9	9	3	3
s033am220198160998	f	3	9423.jpg	16	unpl	3	3	7	2	1
s033am220198160998	f	3	sug_0151.jpg	17	sug	5	3	5	3	3
s033am220198160998	f	3	2045.jpg	18	pleas	1	7	5	4	1
s033am220198160998	f	3	fru_5772.jpg	19	fru	6	7	5	4	5
s033am220198160998	f	3	2579.jpg	20	neu	2	5	5	4	3
s033am220198160998	f	3	fat_0036.jpg	21	fat	4	9	7	5	7
s033am220198160998	f	3	veg_0048.JPG	22	veg	7	4	4	4	5
s033am220198160998	f	3	2683.jpg	23	unpl	3	1	9	1	1
s033am220198160998	f	3	8370.jpg	24	pleas	1	9	9	4	1
s033am220198160998	f	3	2036.jpg	25	neu	2	3	5	4	1
s033am220198160998	f	3	2800.jpg	26	unpl	3	1	9	1	1
s033am220198160998	f	3	fru_5833.JPG	27	fru	6	9	7	5	7
s033am220198160998	f	3	9250.jpg	28	unpl	3	1	9	2	1
s033am220198160998	f	3	veg_0011.JPG	29	veg	7	9	9	5	7
s033am220198160998	f	3	2095.jpg	30	unpl	3	1	9	3	1
s033am220198160998	f	3	sug_0101.jpg	31	sug	5	9	9	6	7
s033am220198160998	f	3	1710.jpg	32	pleas	1	9	7	6	1
s033am220198160998	f	3	sug_0043.jpg	33	sug	5	9	7	6	9
s033am220198160998	f	3	8490.jpg	34	pleas	1	7	9	5	1
s033am220198160998	f	3	fat_0055.jpg	35	fat	4	8	7	6	7
s033am220198160998	f	3	9520.jpg	36	unpl	3	1	9	2	1
s033am220198160998	f	3	2393.jpg	37	neu	2	5	5	4	1
s033am220198160998	f	3	veg_0186.jpg	38	veg	7	3	5	3	2
s033am220198160998	f	3	8496.jpg	39	pleas	1	9	7	4	1
s033am220198160998	f	3	fat_0083.jpg	40	fat	4	6	7	4	5
s033am220198160998	f	3	2411.jpg	41	neu	2	6	6	6	1
s033am220198160998	f	3	veg_0133.jpg	42	veg	7	2	6	4	1
s033am220198160998	f	3	2347.jpg	43	pleas	1	8	8	6	1
s033am220198160998	f	3	2900.jpg	44	unpl	3	1	6	4	1
s033am220198160998	f	3	fru_0553.JPG	45	fru	6	6	6	5	5
s033am220198160998	f	3	9421.jpg	46	unpl	3	2	8	4	1
s033am220198160998	f	3	sug_4011.jpg	47	sug	5	9	9	6	8
s033am220198160998	f	3	2580.jpg	48	neu	2	6	6	4	1
s033am220198160998	f	3	veg_0005.JPG	49	veg	7	2	6	2	1
s033am220198160998	f	3	2390.jpg	50	neu	2	7	5	4	1
s033am220198160998	f	3	fat_0611.jpg	51	fat	4	4	6	3	2
s033am220198160998	f	3	9163.jpg	52	unpl	3	1	9	2	1
s033am220198160998	f	3	sug_0072.jpg	53	sug	5	9	9	6	8
s033am220198160998	f	3	2273.jpg	54	neu	2	4	4	4	1
s033am220198160998	f	3	2703.jpg	55	unpl	3	1	9	2	1
s033am220198160998	f	3	2075.jpg	56	pleas	1	6	6	4	1
s033am220198160998	f	3	fru_5795.JPG	57	fru	6	9	7	4	7
s033am220198160998	f	3	5621.jpg	58	pleas	1	8	7	2	1
s033am220198160998	f	3	2382.jpg	59	neu	2	8	6	3	1
s033am220198160998	f	3	fat_0655.jpg	60	fat	4	8	7	4	8
s033am240998050598	f	3	fru_0190.jpg	1	fru	6	9	5	7	9
s033am240998050598	f	3	2308.jpg	2	neu	2	5	5	5	1
s033am240998050598	f	3	2071.jpg	3	pleas	1	9	5	5	1
s033am240998050598	f	3	veg_0281.jpg	4	veg	7	7	5	5	7
s033am240998050598	f	3	2570.jpg	5	neu	2	5	3	5	1
s033am240998050598	f	3	sug_0112.jpg	6	sug	5				
s033am240998050598	f	3	8499.jpg	7	pleas	1	9	5	5	1
s033am240998050598	f	3	9254.jpg	8	unpl	3	1	7	1	1
s033am240998050598	f	3	fat_0018.jpg	9	fat	4	9	5	5	7
s033am240998050598	f	3	1722.jpg	10	pleas	1	9	5	5	1
s033am240998050598	f	3	9530.jpg	11	unpl	3	1	7	1	1
s033am240998050598	f	3	2745.1.jpg	12	neu	2	7	1	5	5
s033am240998050598	f	3	fru_0384.jpg	13	fru	6	9	3	5	9
s033am240998050598	f	3	2038.jpg	14	neu	2	7	1	5	1
s033am240998050598	f	3	8185.jpg	15	pleas	1	9	7	3	1
s033am240998050598	f	3	9423.jpg	16	unpl	3	1	5	1	1
s033am240998050598	f	3	sug_0151.jpg	17	sug	5	9	5	5	7
s033am240998050598	f	3	2045.jpg	18	pleas	1	9	5	7	1
s033am240998050598	f	3	fru_5772.jpg	19	fru	6	9	3	5	7
s033am240998050598	f	3	2579.jpg	20	neu	2	5	3	5	3
s033am240998050598	f	3	fat_0036.jpg	21	fat	4	9	1	5	5
s033am240998050598	f	3	veg_0048.JPG	22	veg	7	9	3	5	5
s033am240998050598	f	3	2683.jpg	23	unpl	3	1	9	1	1
s033am240998050598	f	3	8370.jpg	24	pleas	1	7	9	5	1
s033am240998050598	f	3	2036.jpg	25	neu	2	9	1	5	5
s033am240998050598	f	3	2800.jpg	26	unpl	3	1	9	1	1
s033am240998050598	f	3	fru_5833.JPG	27	fru	6	9	3	7	7
s033am240998050598	f	3	9250.jpg	28	unpl	3	1	9	1	1
s033am240998050598	f	3	veg_0011.JPG	29	veg	7	9	1	7	7
s033am240998050598	f	3	2095.jpg	30	unpl	3	1	7	1	1
s033am240998050598	f	3	sug_0101.jpg	31	sug	5	9	3	5	5
s033am240998050598	f	3	1710.jpg	32	pleas	1	9	7	7	1
s033am240998050598	f	3	sug_0043.jpg	33	sug	5	9	3	5	5
s033am240998050598	f	3	8490.jpg	34	pleas	1	9	7	7	1
s033am240998050598	f	3	fat_0055.jpg	35	fat	4	9	3	5	5
s033am240998050598	f	3	9520.jpg	36	unpl	3	1	7	1	1
s033am240998050598	f	3	2393.jpg	37	neu	2	5	1	3	1
s033am240998050598	f	3	veg_0186.jpg	38	veg	7	7	1	5	3
s033am240998050598	f	3	8496.jpg	39	pleas	1	9	9	7	1
s033am240998050598	f	3	fat_0083.jpg	40	fat	4	7	1	5	5
s033am240998050598	f	3	2411.jpg	41	neu	2	7	3	7	1
s033am240998050598	f	3	veg_0133.jpg	42	veg	7	9	3	7	5
s033am240998050598	f	3	2347.jpg	43	pleas	1	9	3	7	1
s033am240998050598	f	3	2900.jpg	44	unpl	3	1	9	1	1
s033am240998050598	f	3	fru_0553.JPG	45	fru	6	9	1	5	5
s033am240998050598	f	3	9421.jpg	46	unpl	3	1	9	1	1
s033am240998050598	f	3	sug_4011.jpg	47	sug	5	9	3	7	9
s033am240998050598	f	3	2580.jpg	48	neu	2	7	1	5	1
s033am240998050598	f	3	veg_0005.JPG	49	veg	7	7	1	5	3
s033am240998050598	f	3	2390.jpg	50	neu	2	9	1	5	1
s033am240998050598	f	3	fat_0611.jpg	51	fat	4	7	1	5	5
s033am240998050598	f	3	9163.jpg	52	unpl	3	1	9	1	1
s033am240998050598	f	3	sug_0072.jpg	53	sug	5	9	1	5	7
s033am240998050598	f	3	2273.jpg	54	neu	2	7	1	5	1
s033am240998050598	f	3	2703.jpg	55	unpl	3	1	7	1	1
s033am240998050598	f	3	2075.jpg	56	pleas	1	9	3	5	1
s033am240998050598	f	3	fru_5795.JPG	57	fru	6	9	3	7	7
s033am240998050598	f	3	5621.jpg	58	pleas	1	7	5	3	1
s033am240998050598	f	3	2382.jpg	59	neu	2	9	3	7	1
s033am240998050598	f	3	fat_0655.jpg	60	fat	4	9	1	5	5
s033am260298140498	f	3	fru_0190.jpg	1	fru	6	7	1	5	5
s033am260298140498	f	3	2308.jpg	2	neu	2	7	3	7	1
s033am260298140498	f	3	2071.jpg	3	pleas	1	9	1	5	1
s033am260298140498	f	3	veg_0281.jpg	4	veg	7	8	1	5	3
s033am260298140498	f	3	2570.jpg	5	neu	2	6	3	5	1
s033am260298140498	f	3	sug_0112.jpg	6	sug	5	3	1	5	1
s033am260298140498	f	3	8499.jpg	7	pleas	1	9	5	7	1
s033am260298140498	f	3	9254.jpg	8	unpl	3	1	9	1	1
s033am260298140498	f	3	fat_0018.jpg	9	fat	4	5	1	5	1
s033am260298140498	f	3	1722.jpg	10	pleas	1	9	1	3	1
s033am260298140498	f	3	9530.jpg	11	unpl	3	1	5	3	1
s033am260298140498	f	3	2745.1.jpg	12	neu	2	5	1	7	1
s033am260298140498	f	3	fru_0384.jpg	13	fru	6	7	1	5	6
s033am260298140498	f	3	2038.jpg	14	neu	2	4	3	5	1
s033am260298140498	f	3	8185.jpg	15	pleas	1	9	7	1	1
s033am260298140498	f	3	9423.jpg	16	unpl	3	1	9	1	1
s033am260298140498	f	3	sug_0151.jpg	17	sug	5	6	3	6	3
s033am260298140498	f	3	2045.jpg	18	pleas	1	9	1	6	1
s033am260298140498	f	3	fru_5772.jpg	19	fru	6	6	1	5	5
s033am260298140498	f	3	2579.jpg	20	neu	2	6	1	5	2
s033am260298140498	f	3	fat_0036.jpg	21	fat	4	7	3	7	6
s033am260298140498	f	3	veg_0048.JPG	22	veg	7	7	2	6	5
s033am260298140498	f	3	2683.jpg	23	unpl	3	1	9	1	1
s033am260298140498	f	3	8370.jpg	24	pleas	1	7	5	6	1
s033am260298140498	f	3	2036.jpg	25	neu	2	6	1	5	2
s033am260298140498	f	3	2800.jpg	26	unpl	3	1	5	2	1
s033am260298140498	f	3	fru_5833.JPG	27	fru	6	7	1	5	7
s033am260298140498	f	3	9250.jpg	28	unpl	3	1	9	1	1
s033am260298140498	f	3	veg_0011.JPG	29	veg	7	6	1	5	2
s033am260298140498	f	3	2095.jpg	30	unpl	3	1	5	3	1
s033am260298140498	f	3	sug_0101.jpg	31	sug	5	9	4	6	9
s033am260298140498	f	3	1710.jpg	32	pleas	1	9	1	5	1
s033am260298140498	f	3	sug_0043.jpg	33	sug	5	9	1	5	9
s033am260298140498	f	3	8490.jpg	34	pleas	1	6	5	5	1
s033am260298140498	f	3	fat_0055.jpg	35	fat	4	7	1	5	3
s033am260298140498	f	3	9520.jpg	36	unpl	3	1	3	3	1
s033am260298140498	f	3	2393.jpg	37	neu	2	5	1	3	1
s033am260298140498	f	3	veg_0186.jpg	38	veg	7	6	1	5	2
s033am260298140498	f	3	8496.jpg	39	pleas	1	7	2	5	1
s033am260298140498	f	3	fat_0083.jpg	40	fat	4	7	2	6	7
s033am260298140498	f	3	2411.jpg	41	neu	2	6	1	7	1
s033am260298140498	f	3	veg_0133.jpg	42	veg	7	6	1	5	1
s033am260298140498	f	3	2347.jpg	43	pleas	1	7	1	7	1
s033am260298140498	f	3	2900.jpg	44	unpl	3	2	5	3	1
s033am260298140498	f	3	fru_0553.JPG	45	fru	6	7	1	5	3
s033am260298140498	f	3	9421.jpg	46	unpl	3	1	5	1	1
s033am260298140498	f	3	sug_4011.jpg	47	sug	5	4	1	5	1
s033am260298140498	f	3	2580.jpg	48	neu	2	7	1	4	1
s033am260298140498	f	3	veg_0005.JPG	49	veg	7	6	1	5	2
s033am260298140498	f	3	2390.jpg	50	neu	2	6	1	5	2
s033am260298140498	f	3	fat_0611.jpg	51	fat	4	5	1	5	1
s033am260298140498	f	3	9163.jpg	52	unpl	3	1	7	1	1
s033am260298140498	f	3	sug_0072.jpg	53	sug	5	6	1	5	7
s033am260298140498	f	3	2273.jpg	54	neu	2	4	1	3	1
s033am260298140498	f	3	2703.jpg	55	unpl	3	1	5	1	1
s033am260298140498	f	3	2075.jpg	56	pleas	1	9	1	4	1
s033am260298140498	f	3	fru_5795.JPG	57	fru	6	6	1	5	6
s033am260298140498	f	3	5621.jpg	58	pleas	1	9	6	3	1
s033am260298140498	f	3	2382.jpg	59	neu	2	9	1	8	1
s033am260298140498	f	3	fat_0655.jpg	60	fat	4	4	1	5	1
s033am280398110898	f	3	fru_0190.jpg	1	fru	6	9	1	7	3
s033am280398110898	f	3	2308.jpg	2	neu	2	5	1	5	5
s033am280398110898	f	3	2071.jpg	3	pleas	1	9	1	7	5
s033am280398110898	f	3	veg_0281.jpg	4	veg	7	9	3	7	3
s033am280398110898	f	3	2570.jpg	5	neu	2	7	3	9	5
s033am280398110898	f	3	sug_0112.jpg	6	sug	5	9	3	5	9
s033am280398110898	f	3	8499.jpg	7	pleas	1	9	9	3	5
s033am280398110898	f	3	9254.jpg	8	unpl	3	1	9	1	5
s033am280398110898	f	3	fat_0018.jpg	9	fat	4	7	1	7	7
s033am280398110898	f	3	1722.jpg	10	pleas	1	9	5	9	5
s033am280398110898	f	3	9530.jpg	11	unpl	3	1	9	1	5
s033am280398110898	f	3	2745.1.jpg	12	neu	2	7	9	5	5
s033am280398110898	f	3	fru_0384.jpg	13	fru	6	9	1	9	9
s033am280398110898	f	3	2038.jpg	14	neu	2	9	7	9	5
s033am280398110898	f	3	8185.jpg	15	pleas	1	9	9	5	5
s033am280398110898	f	3	9423.jpg	16	unpl	3	1	9	1	5
s033am280398110898	f	3	sug_0151.jpg	17	sug	5	9	1	7	7
s033am280398110898	f	3	2045.jpg	18	pleas	1	9	1	7	5
s033am280398110898	f	3	fru_5772.jpg	19	fru	6	9	1	7	7
s033am280398110898	f	3	2579.jpg	20	neu	2	5	7	3	7
s033am280398110898	f	3	fat_0036.jpg	21	fat	4	9	1	7	7
s033am280398110898	f	3	veg_0048.JPG	22	veg	7	5	1	5	1
s033am280398110898	f	3	2683.jpg	23	unpl	3	1	9	1	5
s033am280398110898	f	3	8370.jpg	24	pleas	1	9	9	5	5
s033am280398110898	f	3	2036.jpg	25	neu	2	3	9	9	9
s033am280398110898	f	3	2800.jpg	26	unpl	3	1	9	1	5
s033am280398110898	f	3	fru_5833.JPG	27	fru	6	9	7	9	9
s033am280398110898	f	3	9250.jpg	28	unpl	3	3	9	3	5
s033am280398110898	f	3	veg_0011.JPG	29	veg	7	7	1	7	7
s033am280398110898	f	3	2095.jpg	30	unpl	3	1	9	1	5
s033am280398110898	f	3	sug_0101.jpg	31	sug	5	9	5	7	7
s033am280398110898	f	3	1710.jpg	32	pleas	1	9	5	9	5
s033am280398110898	f	3	sug_0043.jpg	33	sug	5	7	1	7	3
s033am280398110898	f	3	8490.jpg	34	pleas	1	9	9	5	5
s033am280398110898	f	3	fat_0055.jpg	35	fat	4	7	5	7	7
s033am280398110898	f	3	9520.jpg	36	unpl	3	1	9	1	5
s033am280398110898	f	3	2393.jpg	37	neu	2	5	5	5	5
s033am280398110898	f	3	veg_0186.jpg	38	veg	7	7	5	7	7
s033am280398110898	f	3	8496.jpg	39	pleas	1	9	9	7	5
s033am280398110898	f	3	fat_0083.jpg	40	fat	4	9	5	9	9
s033am280398110898	f	3	2411.jpg	41	neu	2	9	5	7	5
s033am280398110898	f	3	veg_0133.jpg	42	veg	7	7	5	7	5
s033am280398110898	f	3	2347.jpg	43	pleas	1	9	9	9	5
s033am280398110898	f	3	2900.jpg	44	unpl	3	1	5	5	5
